username,question_id,answer_value,timestamp
Cherry_Monkey,U1-L6-Q03,"D",2025-09-24T11:26:53.000Z
Cherry_Monkey,U1-L7-Q01,"B",2025-09-26T13:26:16.000Z
Cherry_Monkey,U1-L7-Q02,"D",2025-09-26T13:27:52.000Z
Cherry_Monkey,U1-L7-Q03,"B",2025-09-26T13:28:41.000Z
Cherry_Monkey,U1-L7-Q04,"B",2025-09-26T13:29:13.000Z
Cherry_Monkey,U1-L7-Q05,"A",2025-09-26T13:29:52.000Z
Cherry_Monkey,U1-L7-Q06,"D",2025-09-26T13:30:25.000Z
Cherry_Monkey,U1-L8-Q01,"D",2025-09-29T14:05:41.000Z
Cherry_Monkey,U1-L8-Q02,"C",2025-09-29T14:06:02.000Z
Cherry_Monkey,U1-L8-Q03,"C",2025-09-29T14:06:48.000Z
Grape_Koala,U1-L4-Q01,"C",2025-09-15T13:35:07.000Z
Grape_Koala,U1-L4-Q06,"E",2025-09-15T13:42:43.000Z
Grape_Koala,U1-L4-Q05,"C",2025-09-15T13:42:45.000Z
Grape_Koala,U1-L4-Q04,"D",2025-09-15T13:43:51.000Z
Grape_Koala,U1-L4-Q02,"E",2025-09-15T13:45:37.000Z
Grape_Koala,U1-L4-Q03,"A",2025-09-15T13:45:44.000Z
Grape_Koala,U1-L5-Q01,"C",2025-09-17T13:02:10.000Z
Grape_Koala,U1-L5-Q02,"E",2025-09-17T13:02:12.000Z
Grape_Koala,U1-L5-Q03,"D",2025-09-17T13:02:13.000Z
Grape_Koala,U1-L6-Q02,"C",2025-09-24T11:24:25.000Z
Grape_Koala,U1-L6-Q01,"B",2025-09-24T11:24:28.000Z
Grape_Koala,U1-L6-Q03,"C",2025-09-24T11:24:47.000Z
Papaya_Goat,U1-L6-Q01,"B",2025-09-24T11:27:11.000Z
Papaya_Goat,U1-L6-Q02,"D",2025-09-24T11:33:26.000Z
Papaya_Goat,U1-L6-Q03,"D",2025-09-24T11:34:26.000Z
Papaya_Goat,U1-L4-Q01,"C",2025-09-15T13:30:07.000Z
Papaya_Goat,U1-L4-Q02,"D",2025-09-15T13:31:12.000Z
Papaya_Goat,U1-L4-Q03,"A",2025-09-15T13:32:48.000Z
Papaya_Goat,U1-L4-Q04,"B",2025-09-15T13:37:47.000Z
Papaya_Goat,U1-L4-Q05,"C",2025-09-15T13:39:10.000Z
Papaya_Goat,U1-L4-Q06,"D",2025-09-15T13:42:58.000Z
Kiwi_Panda,U1-L4-Q01,"C",2025-09-19T13:41:54.000Z
Kiwi_Panda,U1-L4-Q02,"E",2025-09-19T13:49:21.000Z
Kiwi_Panda,U1-L4-Q03,"A",2025-09-19T14:18:22.000Z
Kiwi_Panda,U1-L4-Q04,"B",2025-09-19T14:20:12.000Z
Kiwi_Panda,U1-L4-Q05,"A",2025-09-19T21:20:40.000Z
Kiwi_Panda,U1-L4-Q06,"D",2025-09-19T21:24:58.000Z
Kiwi_Panda,U1-L5-Q01,"C",2025-09-19T21:35:13.000Z
Kiwi_Panda,U1-L5-Q02,"E",2025-09-19T21:38:34.000Z
Kiwi_Panda,U1-L5-Q03,"B",2025-09-19T21:43:37.000Z
Kiwi_Panda,U1-L6-Q03,"D",2025-09-19T21:53:09.000Z
Kiwi_Panda,U1-L6-Q02,"D",2025-09-24T11:43:40.000Z
Kiwi_Panda,U1-L6-Q01,"B",2025-09-19T22:46:16.000Z
Kiwi_Panda,U1-L7-Q02,"D",2025-09-26T13:34:53.000Z
Kiwi_Panda,U1-L7-Q03,"B",2025-09-26T13:44:57.000Z
Kiwi_Panda,U1-L7-Q01,"D",2025-09-26T13:51:49.000Z
Kiwi_Panda,U1-L7-Q04,"B",2025-09-29T20:18:25.000Z
Kiwi_Panda,U1-L7-Q05,"A",2025-09-29T20:25:28.000Z
Kiwi_Panda,U1-L7-Q06,"D",2025-09-29T20:28:38.000Z
Kiwi_Panda,U1-L8-Q01,"D",2025-09-29T20:34:27.000Z
Kiwi_Panda,U1-L8-Q02,"D",2025-09-29T20:41:52.000Z
Kiwi_Panda,U1-L8-Q03,"C",2025-09-29T20:44:34.000Z
Grape_Fox,U1-L4-Q02,"E",2025-09-15T13:34:14.000Z
Grape_Fox,U1-L4-Q01,"C",2025-09-15T13:34:28.000Z
Grape_Fox,U1-L4-Q03,"A",2025-09-15T13:36:23.000Z
Grape_Fox,U1-L4-Q04,"B",2025-09-15T13:41:38.000Z
Grape_Fox,U1-L4-Q05,"C",2025-09-15T13:57:50.000Z
Grape_Fox,U1-L4-Q06,"D",2025-09-15T14:00:09.000Z
Grape_Fox,U1-L5-Q03,"D",2025-09-17T12:14:54.000Z
Grape_Fox,U1-L5-Q02,"E",2025-09-17T12:12:42.000Z
Grape_Fox,U1-L5-Q01,"C",2025-09-17T12:12:09.000Z
Grape_Fox,U1-L6-Q02,"D",2025-09-24T11:28:35.000Z
Grape_Fox,U1-L6-Q03,"D",2025-09-24T11:28:42.000Z
Grape_Fox,U1-L6-Q01,"B",2025-09-24T11:28:27.000Z
Grape_Fox,U1-L7-Q01,"B",2025-09-26T13:24:47.000Z
Grape_Fox,U1-L7-Q02,"D",2025-09-26T13:24:55.000Z
Grape_Fox,U1-L7-Q03,"B",2025-09-26T13:25:40.000Z
Grape_Fox,U1-L7-Q04,"A",2025-09-26T13:44:05.000Z
Grape_Fox,U1-L7-Q05,"A",2025-09-26T14:13:14.000Z
Grape_Fox,U1-L7-Q06,"D",2025-09-26T23:45:36.000Z
Grape_Fox,U1-L8-Q01,"D",2025-09-29T22:12:55.000Z
Grape_Fox,U1-L8-Q02,"C",2025-09-29T22:13:17.000Z
Grape_Fox,U1-L8-Q03,"D",2025-09-29T22:14:16.000Z
mango_panda,U1-L6-Q01,"B",2025-09-18T10:07:18.000Z
mango_panda,U1-L6-Q02,"A",2025-09-18T10:07:21.000Z
mango_panda,U1-L6-Q03,"E",2025-09-18T10:07:22.000Z
mango_panda,U1-L7-Q01,"C",2025-09-18T10:09:13.000Z
mango_panda,U1-L7-Q03,"B",2025-09-18T10:09:33.000Z
Guava_Wolf,U1-L4-Q01,"C",2025-09-15T14:23:48.000Z
Guava_Wolf,U1-L4-Q02,"E",2025-09-15T14:23:56.000Z
Guava_Wolf,U1-L4-Q03,"A",2025-09-15T14:24:03.000Z
Guava_Wolf,U1-L4-Q04,"B",2025-09-15T14:24:10.000Z
Guava_Wolf,U1-L4-Q05,"D",2025-09-15T14:24:18.000Z
Guava_Wolf,U1-L4-Q06,"D",2025-09-15T14:24:24.000Z
Guava_Wolf,U1-L7-Q01,"B",2025-09-26T13:35:30.000Z
Guava_Wolf,U1-L7-Q02,"D",2025-09-26T13:36:14.000Z
Guava_Wolf,U1-L7-Q05,"A",2025-09-26T13:40:43.000Z
Guava_Wolf,U1-L7-Q04,"B",2025-09-26T13:43:56.000Z
Guava_Wolf,U1-L7-Q03,"B",2025-09-26T13:44:26.000Z
Guava_Wolf,U1-L7-Q06,"D",2025-09-26T13:49:26.000Z
papaya_goat,U1-L4-Q01,"C",2025-09-15T13:30:07.000Z
papaya_goat,U1-L4-Q02,"D",2025-09-15T13:31:12.000Z
papaya_goat,U1-L4-Q03,"A",2025-09-15T13:32:48.000Z
papaya_goat,U1-L4-Q04,"B",2025-09-15T13:37:47.000Z
papaya_goat,U1-L4-Q05,"C",2025-09-15T13:39:10.000Z
papaya_goat,U1-L4-Q06,"D",2025-09-15T13:42:58.000Z
papaya_goat,U1-L7-Q01,"B",2025-09-26T13:30:35.000Z
papaya_goat,U1-L7-Q02,"D",2025-09-26T13:34:47.000Z
papaya_goat,U1-L7-Q03,"B",2025-09-26T13:41:28.000Z
papaya_goat,U1-L7-Q04,"B",2025-09-26T13:41:47.000Z
papaya_goat,U1-L7-Q05,"A",2025-09-26T13:41:52.000Z
papaya_goat,U1-L7-Q06,"D",2025-09-26T13:42:56.000Z
Apricot_Horse,U1-L5-Q02,"E",2025-09-18T10:15:43.000Z
Apricot_Horse,U1-L5-Q03,"D",2025-09-18T10:25:25.000Z
Apricot_Horse,U1-L5-Q01,"C",2025-09-18T10:10:13.000Z
Apricot_Horse,U1-L6-Q01,"D",2025-09-19T09:10:14.000Z
Apricot_Horse,U1-L6-Q02,"D",2025-09-19T09:10:20.000Z
Apricot_Horse,U1-L6-Q03,"C",2025-09-19T09:10:22.000Z
Apricot_Horse,U1-L3-Q02,"B",2025-09-19T09:03:53.000Z
Apricot_Horse,U1-L3-Q03,"E",2025-09-19T09:03:54.000Z
Apricot_Horse,U1-L3-Q01,"E",2025-09-19T09:03:57.000Z
Apricot_Horse,U1-L2-Q03,"B",2025-09-19T09:04:13.000Z
Apricot_Horse,U1-L2-Q02,"E",2025-09-19T09:04:16.000Z
Apricot_Horse,U1-L2-Q01,"B",2025-09-19T09:04:17.000Z
Apricot_Horse,U1-L7-Q01,"B",2025-09-25T10:05:38.000Z
Apricot_Horse,U1-L7-Q03,"B",2025-09-25T10:06:47.000Z
Apricot_Horse,U1-L7-Q02,"D",2025-09-25T10:07:13.000Z
Apricot_Horse,U1-L7-Q04,"E",2025-09-25T10:07:53.000Z
Apricot_Horse,U1-L7-Q05,"A",2025-09-25T10:08:12.000Z
Apricot_Horse,U1-L7-Q06,"B",2025-09-25T10:09:14.000Z
Apricot_Horse,U1-L8-Q01,"C",2025-09-26T09:07:16.000Z
Apricot_Horse,U1-L8-Q02,"B",2025-09-26T09:07:32.000Z
Apricot_Horse,U1-L8-Q03,"E",2025-09-26T09:08:07.000Z
Mango_Dog,U1-L4-Q04,"B",2025-09-15T13:42:23.000Z
Mango_Dog,U1-L4-Q05,"E",2025-09-15T13:56:23.000Z
Mango_Dog,U1-L4-Q06,"D",2025-09-15T14:03:14.000Z
Mango_Dog,U1-L5-Q01,"C",2025-09-17T12:14:23.000Z
Mango_Dog,U1-L5-Q02,"E",2025-09-17T12:16:12.000Z
Mango_Dog,U1-L5-Q03,"D",2025-09-17T12:18:01.000Z
Mango_Dog,U1-L6-Q01,"B",2025-09-24T11:25:11.000Z
Mango_Dog,U1-L6-Q02,"E",2025-09-24T11:31:35.000Z
Mango_Dog,U1-L6-Q03,"D",2025-09-24T11:31:19.000Z
Mango_Dog,U1-L7-Q01,"B",2025-09-26T13:28:12.000Z
Mango_Dog,U1-L7-Q02,"D",2025-09-26T13:31:36.000Z
Mango_Dog,U1-L7-Q03,"B",2025-09-26T13:39:09.000Z
Mango_Dog,U1-L7-Q04,"B",2025-09-26T13:49:54.000Z
Mango_Dog,U1-L7-Q05,"A",2025-09-26T13:51:37.000Z
Mango_Dog,U1-L7-Q06,"D",2025-09-26T13:48:34.000Z
Papaya_Eagle,U1-L6-Q01,"D",2025-09-25T10:04:34.000Z
Papaya_Eagle,U1-L6-Q02,"B",2025-09-25T10:04:37.000Z
Papaya_Eagle,U1-L6-Q03,"C",2025-09-25T10:04:40.000Z
Papaya_Eagle,U1-L7-Q06,"C",2025-09-25T10:05:34.000Z
Papaya_Eagle,U1-L7-Q05,"B",2025-09-25T10:05:36.000Z
Papaya_Eagle,U1-L7-Q04,"E",2025-09-25T10:05:38.000Z
Papaya_Eagle,U1-L7-Q03,"C",2025-09-25T10:05:40.000Z
Papaya_Eagle,U1-L7-Q02,"B",2025-09-25T10:05:41.000Z
Papaya_Eagle,U1-L7-Q01,"E",2025-09-25T10:05:43.000Z
Papaya_Eagle,U1-L8-Q02,"B",2025-09-26T09:08:01.000Z
Papaya_Eagle,U1-L8-Q01,"C",2025-09-26T09:08:02.000Z
Papaya_Eagle,U1-L8-Q03,"E",2025-09-26T09:09:07.000Z
teacher_man,U1-L4-Q01,"C",2025-09-30T01:20:38.000Z
teacher_man,U1-L4-Q02,"B",2025-09-30T01:44:22.000Z
teacher_man,U1-L5-Q01,"D",2025-09-30T01:07:16.000Z
teacher_man,U1-L6-Q01,"D",2025-09-30T01:07:50.000Z
teacher_man,U1-L2-Q01,"E",2025-10-01T00:08:55.000Z
apple_rabbit,U1-L2-Q01,"B",2025-09-12T09:27:19.000Z
apple_rabbit,U1-L2-Q02,"E",2025-09-12T09:27:58.000Z
apple_rabbit,U1-L2-Q03,"B",2025-09-12T09:29:00.000Z
apple_rabbit,U1-L3-Q03,"E",2025-09-12T09:30:00.000Z
apple_rabbit,U1-L3-Q01,"E",2025-09-12T09:30:06.000Z
apple_rabbit,U1-L3-Q02,"B",2025-09-12T09:30:09.000Z
apple_rabbit,U1-L4-Q06,"D",2025-09-15T09:36:41.000Z
apple_rabbit,U1-L4-Q05,"E",2025-09-15T09:36:43.000Z
apple_rabbit,U1-L4-Q04,"B",2025-09-15T09:36:45.000Z
apple_rabbit,U1-L4-Q03,"A",2025-09-15T09:36:47.000Z
apple_rabbit,U1-L4-Q02,"D",2025-09-15T09:36:49.000Z
apple_rabbit,U1-L4-Q01,"C",2025-09-15T09:36:51.000Z
apple_rabbit,U1-L5-Q01,"C",2025-09-18T10:04:40.000Z
apple_rabbit,U1-L5-Q02,"E",2025-09-18T10:05:42.000Z
apple_rabbit,U1-L5-Q03,"D",2025-09-18T10:07:09.000Z
teacher_man,U2-L3-Q01,"B",2025-09-30T01:46:23.000Z
teacher_man,U2-L3-Q02,"A",2025-09-30T01:47:04.000Z
Plum_iguana,U1-L3-Q01,"E",2025-09-12T14:19:16.000Z
Plum_iguana,U1-L3-Q02,"A",2025-09-12T14:20:07.000Z
Plum_iguana,U1-L3-Q03,"E",2025-09-12T14:20:10.000Z
Plum_iguana,U1-L4-Q01,"C",2025-09-15T13:46:26.000Z
Plum_iguana,U1-L4-Q02,"D",2025-09-15T13:46:29.000Z
Plum_iguana,U1-L4-Q03,"A",2025-09-15T13:46:31.000Z
Plum_iguana,U1-L4-Q04,"B",2025-09-15T13:46:35.000Z
Plum_iguana,U1-L4-Q06,"D",2025-09-15T13:46:39.000Z
Kiwi_Monkey,U9-L2-Q04,"B",2025-09-30T10:01:38.000Z
Kiwi_Monkey,U9-L2-Q05,"A",2025-09-30T10:01:43.000Z
Kiwi_Monkey,U9-L2-Q06,"D",2025-09-30T10:01:48.000Z
Kiwi_Monkey,U9-L2-Q08,"E",2025-09-30T10:01:55.000Z
Kiwi_Monkey,U9-L2-Q07,"C",2025-09-30T10:01:53.000Z
Kiwi_Monkey,U9-L2-Q09,"B",2025-09-30T10:03:01.000Z
teacher_man,U1-PC-FRQ-Q02,"dfsdf",2025-09-30T21:31:53.000Z
teacher_man,U1-PC-MCQ-A-Q01,"C",2025-09-30T21:32:09.000Z
test_user,U1-L2-Q01,"A",2025-10-04T23:05:09.000Z
Lime_Lion,U1-L3-Q01,"A",2025-10-04T21:11:17.000Z
Lime_Lion,U1-L3-Q02,"A",2025-10-04T21:11:28.000Z
Mango_Dog,U1-L8-Q01,"D",2025-10-03T08:06:42.000Z
Mango_Dog,U1-L8-Q02,"C",2025-10-03T08:06:48.000Z
Mango_Dog,U1-L8-Q03,"C",2025-10-03T08:06:54.000Z
Papaya_Iguana,U1-L9-Q01,"B",2025-10-03T13:34:05.000Z
Papaya_Iguana,U1-L9-Q02,"B",2025-10-03T13:34:44.000Z
Grape_Fox,U1-L9-Q01,"B",2025-10-03T13:34:48.000Z
Papaya_Iguana,U1-L9-Q03,"D",2025-10-03T13:35:01.000Z
Coconut_Cat,U1-L7-Q01,"B",2025-10-03T13:35:11.000Z
Plum_iguana,U1-L4-Q05,"C",2025-09-15T13:46:38.000Z
Mango_Tiger,U1-L9-Q01,"B",2025-10-03T13:35:52.000Z
Grape_Koala,U1-L9-Q01,"B",2025-10-03T13:35:59.000Z
Plum_Iguana,U1-L9-Q01,"C",2025-10-03T13:35:07.000Z
Banana_Goat,U1-L9-Q01,"B",2025-10-03T13:36:23.000Z
Papaya_Goat,U1-L9-Q01,"B",2025-10-03T13:36:40.000Z
Cherry_Monkey,U1-L9-Q01,"B",2025-10-03T13:37:05.000Z
Plum_iguana,U1-L9-Q01,"B",2025-10-03T13:37:10.000Z
Coconut_Cat,U1-L9-Q01,"B",2025-10-03T13:37:24.000Z
Papaya_Goat,U1-L9-Q02,"E",2025-10-03T13:37:34.000Z
lemon-eagle,U1-L9-Q01,"B",2025-10-03T13:37:40.000Z
Mango_Tiger,U1-L9-Q03,"B",2025-10-03T13:37:56.000Z
Plum_Iguana,U1-L9-Q02,"B",2025-10-03T13:37:55.000Z
Mango_Dog,U1-L9-Q01,"B",2025-10-03T13:38:49.000Z
Grape_Koala,U1-L9-Q02,"C",2025-10-03T13:38:55.000Z
Berry_Iguana,U1-L9-Q01,"B",2025-10-03T13:46:48.000Z
Coconut_Cat,U1-L9-Q02,"B",2025-10-03T13:42:01.000Z
Mango_Tiger,U1-L9-Q02,"A",2025-10-03T13:39:36.000Z
Grape_Koala,U1-L9-Q03,"B",2025-10-03T13:40:14.000Z
Banana_Goat,U1-L9-Q02,"B",2025-10-03T13:40:29.000Z
Plum_iguana,U1-L9-Q02,"D",2025-10-03T13:41:08.000Z
Papaya_Goat,U1-L9-Q03,"B",2025-10-03T13:41:20.000Z
Plum_Iguana,U1-L9-Q03,"E",2025-10-03T13:41:21.000Z
Banana_Goat,U1-L9-Q03,"B",2025-10-03T13:41:38.000Z
Kiwi_Panda,U1-L9-Q01,"B",2025-10-03T13:43:24.000Z
Berry_Iguana,U1-L9-Q02,"B",2025-10-03T13:43:48.000Z
Cherry_Monkey,U1-L9-Q02,"E",2025-10-03T13:44:29.000Z
Mango_Dog,U1-L9-Q02,"B",2025-10-03T13:45:34.000Z
Coconut_Cat,U1-L9-Q03,"B",2025-10-03T13:47:22.000Z
Grape_Fox,U1-L9-Q03,"B",2025-10-03T13:46:34.000Z
Plum_iguana,U1-L9-Q03,"B",2025-10-03T13:46:40.000Z
Kiwi_Panda,U1-L9-Q02,"B",2025-10-03T13:49:32.000Z
Mango_Dog,U1-L9-Q03,"B",2025-10-03T13:48:43.000Z
lemon-eagle,U1-L9-Q03,"B",2025-10-03T13:49:58.000Z
Berry_Iguana,U1-L9-Q03,"B",2025-10-03T13:50:48.000Z
Cherry_Monkey,U1-L9-Q03,"B",2025-10-03T13:51:30.000Z
Kiwi_Panda,U1-L9-Q03,"B",2025-10-03T13:52:25.000Z
lemon-eagle,U1-L9-Q02,"A",2025-10-03T13:53:55.000Z
Grape_Fox,U1-L9-Q02,"B",2025-10-03T23:52:45.000Z
teacher_man,U1-L3-Q02,"B",2025-10-04T02:06:52.000Z
teacher_man,U1-L9-Q01,"B",2025-10-04T23:43:20.000Z
Lime_Lion,U1-L2-Q01,"D",2025-10-04T18:30:04.000Z
test_peer,q1,"A",2025-10-04T21:00:35.000Z
teacher_man,U5-L4-Q01,"E",2025-10-04T23:01:01.000Z
test_user,U1-L5-Q01,"C",2025-10-04T23:05:31.000Z
test_user,U1-L3-Q01,"E",2025-10-04T23:07:38.000Z
test_user,U1-L3-Q02,"C",2025-10-04T23:07:49.000Z
test_user,U1-L3-Q03,"C",2025-10-04T23:07:59.000Z
test_user,U1-L7-Q01,"D",2025-10-04T23:08:48.000Z
Papaya_Cat,U1-L9-Q01,"B",2025-10-04T23:22:17.000Z
Papaya_Cat,U1-L9-Q02,"B",2025-10-04T23:32:49.000Z
test_user,U1-L9-Q01,"B",2025-10-04T23:36:10.000Z
Apple_Monkey,U1-L8-Q01,"D",2025-10-06T19:07:08.000Z
Apple_Monkey,U1-L8-Q02,"C",2025-10-06T19:08:21.000Z
Apple_Monkey,U1-L8-Q03,"C",2025-10-06T19:08:45.000Z
Apple_Monkey,U1-L10-Q01,"D",2025-10-06T19:36:09.000Z
Apple_Monkey,U1-L10-Q05,"B",2025-10-06T19:53:45.000Z
Apple_Monkey,U1-L10-Q02,"A",2025-10-06T19:51:40.000Z
Apple_Monkey,U1-L10-Q03,"A",2025-10-06T19:52:18.000Z
Apple_Monkey,U1-L10-Q07,"C",2025-10-06T19:54:19.000Z
Apple_Monkey,U1-L10-Q08,"A",2025-10-06T20:03:23.000Z
test_verification,test_q1,"D",2025-09-30T12:33:20.000Z
Tayberry_Pelican,U1-L3-Q01,"A",2025-10-06T22:29:58.000Z
Tayberry_Pelican,U1-L3-Q02,"B",2025-10-06T22:30:09.000Z
Tayberry_Pelican,U1-L3-Q03,"C",2025-10-06T22:30:18.000Z
Apricot_Horse,U1-L9-Q01,"B",2025-10-07T09:59:47.000Z
Apricot_Horse,U1-L9-Q02,"A",2025-10-07T10:02:14.000Z
Apricot_Horse,U1-L9-Q03,"C",2025-10-07T10:02:48.000Z
Papaya_Eagle,U1-L10-Q01,"B",2025-10-07T10:19:30.000Z
Papaya_Eagle,U1-L10-Q02,"A",2025-10-07T10:19:57.000Z
Guava_Cat,U1-L10-Q01,"D",2025-10-07T10:20:18.000Z
mango_panda,U1-L10-Q01,"D",2025-10-07T10:20:20.000Z
Apricot_Horse,U1-L10-Q01,"C",2025-10-07T10:20:27.000Z
Papaya_Eagle,U1-L10-Q03,"A",2025-10-07T10:20:28.000Z
Papaya_Eagle,U1-L10-Q08,"A",2025-10-07T10:20:57.000Z
mango_panda,U1-L10-Q02,"B",2025-10-07T10:21:18.000Z
Guava_Cat,U1-L10-Q02,"B",2025-10-07T10:21:19.000Z
Papaya_Eagle,U1-L10-Q07,"C",2025-10-07T10:21:23.000Z
Apricot_Horse,U1-L10-Q02,"D",2025-10-07T10:21:35.000Z
Papaya_Eagle,U1-L10-Q05,"B",2025-10-07T10:22:04.000Z
Apricot_Horse,U1-L10-Q03,"E",2025-10-07T10:22:05.000Z
Guava_Cat,U1-L10-Q03,"A",2025-10-07T10:22:32.000Z
Lemon_Goat,U1-L10-Q02,"A",2025-10-07T10:23:00.000Z
mango_panda,U1-L10-Q03,"D",2025-10-07T10:23:08.000Z
Lemon_Goat,U1-L10-Q03,"A",2025-10-07T10:23:18.000Z
Kiwi_Monkey,U9-L3-MCQ-Q02,"B",2025-10-07T10:23:29.000Z
Kiwi_Monkey,U9-L3-FRQ-Q01,"they move faster away from home",2025-10-07T10:23:31.000Z
Apple_Monkey,U1-PC-MCQ-A-Q01,"B",2025-10-07T10:24:23.000Z
Kiwi_Monkey,U9-L3-MCQ-Q03,"C",2025-10-07T10:23:40.000Z
Kiwi_Monkey,U9-L3-MCQ-Q04,"C",2025-10-07T10:23:51.000Z
Apple_Rabbit,U1-L10-Q01,"D",2025-10-07T10:25:08.000Z
Kiwi_Monkey,U9-L3-MCQ-Q05,"B",2025-10-07T10:23:54.000Z
Kiwi_Monkey,U9-L3-MCQ-Q06,"D",2025-10-07T10:23:57.000Z
Kiwi_Monkey,U9-L3-MCQ-Q07,"C",2025-10-07T10:24:08.000Z
Kiwi_Monkey,U9-L3-MCQ-Q08,"D",2025-10-07T10:24:12.000Z
Kiwi_Monkey,U9-L3-MCQ-Q09,"B",2025-10-07T10:24:15.000Z
Kiwi_Monkey,U9-L3-MCQ-Q10,"B",2025-10-07T10:24:17.000Z
teacher_man,U1-L10-Q01,"D",2025-10-07T10:24:19.000Z
mango_panda,U1-L10-Q04,"The shape would be a bell curve. 91.",2025-10-07T10:24:57.000Z
Apple_Monkey,U1-PC-MCQ-A-Q02,"E",2025-10-07T10:25:27.000Z
mango_panda,U1-L10-Q05,"B",2025-10-07T10:26:11.000Z
Apricot_Horse,U1-L10-Q05,"B",2025-10-07T10:26:22.000Z
Apple_Monkey,U1-PC-MCQ-A-Q03,"D",2025-10-07T10:26:27.000Z
Guava_Cat,U1-L10-Q05,"C",2025-10-07T10:26:30.000Z
Apricot_Fox,U1-L10-Q01,"D",2025-10-07T10:26:32.000Z
Kiwi_Monkey,U1-L8-Q01,"C",2025-10-07T10:26:46.000Z
Kiwi_Monkey,U1-L8-Q02,"D",2025-10-07T10:27:22.000Z
Kiwi_Monkey,U1-L8-Q03,"D",2025-10-07T10:27:37.000Z
Guava_Cat,U1-L10-Q07,"A",2025-10-07T10:27:44.000Z
Apple_Monkey,U1-PC-MCQ-A-Q04,"E",2025-10-07T10:28:54.000Z
teacher_man,U1-L10-Q02,"A",2025-10-07T10:28:08.000Z
Apricot_Horse,U1-L10-Q07,"B",2025-10-07T10:28:08.000Z
Apricot_Horse,U1-L10-Q08,"B",2025-10-07T10:28:35.000Z
Apple_Monkey,U1-PC-MCQ-A-Q05,"B",2025-10-07T10:31:04.000Z
mango_panda,U1-L10-Q07,"C",2025-10-07T10:29:38.000Z
Kiwi_Monkey,U1-L9-Q01,"C",2025-10-07T10:29:42.000Z
Kiwi_Monkey,U1-L9-Q02,"C",2025-10-07T10:30:15.000Z
Kiwi_Monkey,U1-L9-Q03,"C",2025-10-07T10:30:26.000Z
mango_panda,U1-L10-Q08,"E",2025-10-07T10:30:37.000Z
teacher_man,U1-L10-Q03,"A",2025-10-07T10:30:54.000Z
Guava_Cat,U1-L10-Q08,"A",2025-10-07T10:30:55.000Z
Kiwi_Monkey,U1-L10-Q01,"B",2025-10-07T10:31:09.000Z
Kiwi_Monkey,U1-L10-Q02,"B",2025-10-07T10:31:20.000Z
Kiwi_Monkey,U1-L10-Q03,"C",2025-10-07T10:31:27.000Z
Kiwi_Monkey,U1-L10-Q04,"skew to the right",2025-10-07T10:31:40.000Z
Kiwi_Monkey,U1-L10-Q05,"B",2025-10-07T10:31:52.000Z
Kiwi_Monkey,U1-L10-Q06,"+1.62",2025-10-07T10:32:23.000Z
Apple_Monkey,U1-PC-MCQ-A-Q06,"D",2025-10-07T10:32:26.000Z
Kiwi_Monkey,U1-L10-Q07,"B",2025-10-07T10:32:34.000Z
Kiwi_Monkey,U1-L10-Q08,"D",2025-10-07T10:32:41.000Z
Papaya_Eagle,U1-L10-Q04,"""The histogram shows that most orders were between $10 and $20",1969-12-31T19:00:00.000Z
Apple_Rabbit,U1-L10-Q02,"A",2025-10-07T10:54:34.000Z
Lemon_Goat,U1-L10-Q04,"""The distribution is a bell shape. ",1969-12-31T19:00:00.000Z
1759848100375,2025-10-07 14:41:40.705193+00,"2025-10-07 14:41:40.705193+00",1969-12-31T19:00:00.000Z
Apricot_Horse,U1-L10-Q04,"""A-i) done on paper ",1969-12-31T19:00:00.000Z
,,"",1969-12-31T19:00:00.000Z
,,"",1969-12-31T19:00:00.000Z
1759848120265,2025-10-07 14:42:00.639839+00,"2025-10-08 01:21:07.535738+00",1969-12-31T19:00:00.000Z
teacher_man,U1-L10-Q04,"""a i . histogram is unimodal",1969-12-31T19:00:00.000Z
,,"",1969-12-31T19:00:00.000Z
 the median will be a center value within the 91 datapoints.. so.. 90/2 = 45.. the next value up from 45th from lowest should be the median.,,"",1969-12-31T19:00:00.000Z
,,"",1969-12-31T19:00:00.000Z
,,"",1969-12-31T19:00:00.000Z
,,"",1969-12-31T19:00:00.000Z
1759848274133,2025-10-07 14:44:34.041418+00,"2025-10-08 01:21:10.435214+00",1969-12-31T19:00:00.000Z
Lemon_Goat,U1-L10-Q05,"B",2025-10-07T10:48:46.000Z
teacher_man,U1-L10-Q05,"B",2025-10-07T10:51:12.000Z
mango_panda,U1-L10-Q06,"""A) 289-142/29=1.6 z score is 94%.",1969-12-31T19:00:00.000Z
,,"",1969-12-31T19:00:00.000Z
,,"",1969-12-31T19:00:00.000Z
1759848757121,2025-10-07 14:52:37.515386+00,"2025-10-07 14:52:37.515386+00",1969-12-31T19:00:00.000Z
Apricot_Fox,U1-L10-Q02,"A",2025-10-07T10:53:31.000Z
Apricot_Fox,U1-L10-Q03,"D",2025-10-07T10:56:33.000Z
Apricot_Fox,U1-L10-Q04,"""The distribution of the Food Truck Order Amounts",1969-12-31T19:00:00.000Z
Apricot_Fox,U1-L10-Q05,"B",2025-10-07T22:25:55.000Z
Apricot_Fox,U1-L10-Q07,"C",2025-10-07T22:29:13.000Z
Apricot_Fox,U1-L10-Q08,"A",2025-10-07T22:32:13.000Z
